"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"ADCLJC 15","",0,"Mise en place d'un dispositif d'accompagnement à l'insertion professionnelle pour des jeunes de 16 à 25 ans,soumis à des obligations dans le cadre d'un controle judiciaire ou un sursis mis à l'épreuve dans la Zone de sécurité prioritaire de la Goutte d'or",182,"VAILLANT Daniel",75,"Député","","Daniel","Vaillant","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2859.asp","http://www.nosdeputes.fr/daniel-vaillant","http://www.nosdeputes.fr/daniel-vaillant/xml"
"ADEF association de Développement des Emplois familiaux","",10000,"Service d'aide à la personne en situation de dépendance",204,"Groupe SRC",75,"Assemblée nationale","","","","","","","",""
"ADELI","",2000,"Fonctionnement",113,"ALAUX Sylviane",64,"Député","","Sylviane","Alaux","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608276.asp","http://www.nosdeputes.fr/sylviane-alaux","http://www.nosdeputes.fr/sylviane-alaux/xml"
"ADEPAPE","",2000,"Fonctionnement",106,"LEVY Geneviève",83,"Député","","Geneviève","Levy","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267378.asp","http://www.nosdeputes.fr/genevieve-levy","http://www.nosdeputes.fr/genevieve-levy/xml"
"ADESCA","",10000,"Fonctionnement",209,"LE ROUX Bruno",93,"Député","","Bruno","Le Roux","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1886.asp","http://www.nosdeputes.fr/bruno-le-roux","http://www.nosdeputes.fr/bruno-le-roux/xml"
"Ad'hoc Production","",6000,"Favoriser l'expression citoyenne de proximité",313,"CAVARD Christophe",30,"Député","","Christophe","Cavard","H","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606258.asp","http://www.nosdeputes.fr/christophe-cavard","http://www.nosdeputes.fr/christophe-cavard/xml"
"ADIF 79","",3000,"actionspour la mémoire de la déportation résistante",163,"DRAPEAU Jean-Luc",79,"Député","","Jean-Luc","Drapeau","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345994.asp","http://www.nosdeputes.fr/jean-luc-drapeau","http://www.nosdeputes.fr/jean-luc-drapeau/xml"
"ADIRA","",1000,"Fonctionnement",157,"CENSI Yves",12,"Député","","Yves","Censi","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267266.asp","http://www.nosdeputes.fr/yves-censi","http://www.nosdeputes.fr/yves-censi/xml"
"Adis","",4000,"Développement par l'intégration solidaire",304,"de RUGY François",44,"Député","","François de","Rugy","H","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332747.asp","http://www.nosdeputes.fr/francois-de-rugy","http://www.nosdeputes.fr/francois-de-rugy/xml"
"Aditus","",2000,"Fonctionnement",177,"DAGOMA Seybah",75,"Député","","Seybah","Dagoma","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608920.asp","http://www.nosdeputes.fr/seybah-dagoma","http://www.nosdeputes.fr/seybah-dagoma/xml"
"ADMR","",1000,"Fonctionnement",106,"PELISSARD Jacques",39,"Député","","Jacques","Pélissard","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2345.asp","http://www.nosdeputes.fr/jacques-pelissard","http://www.nosdeputes.fr/jacques-pelissard/xml"
"ADMR","",3000,"Fonctionnement",157,"FASQUELLE Daniel",62,"Député","","Daniel","Fasquelle","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334149.asp","http://www.nosdeputes.fr/daniel-fasquelle","http://www.nosdeputes.fr/daniel-fasquelle/xml"
"ADMR","",4000,"Renouvellement et achat de matériel informatique",157,"SAUVAN Gilbert",4,"Député","","Gilbert","Sauvan","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2693.asp","http://www.nosdeputes.fr/gilbert-sauvan","http://www.nosdeputes.fr/gilbert-sauvan/xml"
"ADMR","",10000,"Fonctionnement",157,"LE CALLENNEC Isabelle",35,"Député","","Isabelle","Le Callennec","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606693.asp","http://www.nosdeputes.fr/isabelle-le-callennec","http://www.nosdeputes.fr/isabelle-le-callennec/xml"
"ADMR BUZANCY","",1000,"Fonctionnement",157,"WARSMANN Jean-Luc",8,"Député","","Jean-Luc","Warsmann","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2952.asp","http://www.nosdeputes.fr/jean-luc-warsmann","http://www.nosdeputes.fr/jean-luc-warsmann/xml"
"ADMR de Corps","",3000,"action de maibntien à domicile",157,"BATTISTEL Marie-Noëlle",38,"Député","","Marie-Noëlle","Battistel","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342415.asp","http://www.nosdeputes.fr/marie-noelle-battistel","http://www.nosdeputes.fr/marie-noelle-battistel/xml"
"ADMR Les 3 vallées","",1000,"Fonctionnement",157,"CINIERI Dino",42,"Député","","Dino","Cinieri","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267429.asp","http://www.nosdeputes.fr/dino-cinieri","http://www.nosdeputes.fr/dino-cinieri/xml"
"ADMR Nérac","",5000,"Subvention (achat véhicule)",157,"LOUSTEAU Lucette",47,"Député","","Lucette","Lousteau","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607283.asp","http://www.nosdeputes.fr/lucette-lousteau","http://www.nosdeputes.fr/lucette-lousteau/xml"
"ADMR Portes de l'Isère","",1000,"Fonctionnement",157,"MOYNE-BRESSAND Alain",38,"Député","","Alain","Moyne-Bressand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2250.asp","http://www.nosdeputes.fr/alain-moyne-bressand","http://www.nosdeputes.fr/alain-moyne-bressand/xml"
"ADMR SEDAN","",1000,"Fonctionnement",157,"WARSMANN Jean-Luc",8,"Député","","Jean-Luc","Warsmann","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2952.asp","http://www.nosdeputes.fr/jean-luc-warsmann","http://www.nosdeputes.fr/jean-luc-warsmann/xml"
"ADOC 94","",3000,"NC",204,"HERBILLON Michel",94,"Député","","Michel","Herbillon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1630.asp","http://www.nosdeputes.fr/michel-herbillon","http://www.nosdeputes.fr/michel-herbillon/xml"
"ADOCCE 28","",1500,"Fonctionnement",214,"VIGIER Philippe",28,"Député","","Philippe","Vigier","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331582.asp","http://www.nosdeputes.fr/philippe-vigier","http://www.nosdeputes.fr/philippe-vigier/xml"
"ADOS","",15000,"Développer l'accueil du soir pour un public jeune mixte de 12 à 17 ans",163,"VAILLANT Daniel",75,"Député","","Daniel","Vaillant","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2859.asp","http://www.nosdeputes.fr/daniel-vaillant","http://www.nosdeputes.fr/daniel-vaillant/xml"
"ADP - Chapelle de l'Agneau de Dieu","",10000,"Réfection de l'orgue",224,"BLOCHE Patrick",75,"Député","","Patrick","Bloche","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/543.asp","http://www.nosdeputes.fr/patrick-bloche","http://www.nosdeputes.fr/patrick-bloche/xml"
"ADPC 83 (Association Départementale Protection Civile)","",3000,"Fonctionnement",128,"LEVY Geneviève",83,"Député","","Geneviève","Levy","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267378.asp","http://www.nosdeputes.fr/genevieve-levy","http://www.nosdeputes.fr/genevieve-levy/xml"
"ADPEIBA","",1000,"Fonctionnement",157,"FOULON Yves",33,"Député","","Yves","Foulon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606478.asp","http://www.nosdeputes.fr/yves-foulon","http://www.nosdeputes.fr/yves-foulon/xml"
"ADRASEC","",1000,"Fonctionnement",128,"SERMIER Jean-Marie",39,"Député","","Jean-Marie","Sermier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267204.asp","http://www.nosdeputes.fr/jean-marie-sermier","http://www.nosdeputes.fr/jean-marie-sermier/xml"
"ADSF","",1000,"Fonctionnement",169,"GILARD Franck",27,"Député","","Franck","Gilard","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267148.asp","http://www.nosdeputes.fr/franck-gilard","http://www.nosdeputes.fr/franck-gilard/xml"
"Aède et non pas Confrérie des 3 Monts (*)","",1000,"Fonctionnement",175,"PERRUT Bernard",69,"Député","","Bernard","Perrut","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2377.asp","http://www.nosdeputes.fr/bernard-perrut","http://www.nosdeputes.fr/bernard-perrut/xml"
"AEIM","",10000,"Parcours sensoriel pour les personnes en situation de handicap mental",157,"FERON Hervé",54,"Député","","Hervé","Féron","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333335.asp","http://www.nosdeputes.fr/herve-feron","http://www.nosdeputes.fr/herve-feron/xml"
"AEP NDC Montparnasse Rencontres","",2000,"Soutenir et favoriser les actions ou activités d’Education Populaire",163,"BAUPIN Denis",75,"Député","","Denis","Baupin","H","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609016.asp","http://www.nosdeputes.fr/denis-baupin","http://www.nosdeputes.fr/denis-baupin/xml"
"AEPB (Association d'éducation populaire et entraide paroissiale bénévole de la Celle St Cloud","",7000,"Fonctionnement",163,"GUAINO Henri",78,"Député","","Henri","Guaino","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609365.asp","http://www.nosdeputes.fr/henri-guaino","http://www.nosdeputes.fr/henri-guaino/xml"
"Aero Club","",1000,"NC",219,"MOYNE-BRESSAND Alain",38,"Député","","Alain","Moyne-Bressand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2250.asp","http://www.nosdeputes.fr/alain-moyne-bressand","http://www.nosdeputes.fr/alain-moyne-bressand/xml"
"AERO CLUB d'Issoudun","",4000,"NC",219,"BRUNEAU Isabelle",36,"Député","","Isabelle","Bruneau","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606745.asp","http://www.nosdeputes.fr/isabelle-bruneau","http://www.nosdeputes.fr/isabelle-bruneau/xml"
"Aéroclub du Haut-Bugey","",1000,"NC",219,"ABAD Damien",1,"Député","","Damien","Abad","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605036.asp","http://www.nosdeputes.fr/damien-abad","http://www.nosdeputes.fr/damien-abad/xml"
"AFAC 2","",0,"Permanences d'écrivain public à la Maison d'Arrêt de Seysses",224,"LEMORTON Catherine",31,"Député","","Catherine","Lemorton","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331753.asp","http://www.nosdeputes.fr/catherine-lemorton","http://www.nosdeputes.fr/catherine-lemorton/xml"
"AFAV","",2500,"Connaître et faire connaître les cultures françaises et africianes, intégration",104,"SAS Eva",91,"Député","","Eva","Sas","F","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610002.asp","http://www.nosdeputes.fr/eva-sas","http://www.nosdeputes.fr/eva-sas/xml"
"AFBTAR Tel-Aviv","",21320,"""Equipement médical et technique pour des enfants handicapés """,151,"POZNANSKI-BENHAMOU Daph",999,"Député","","Daphna","Poznanski-Benhamou","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610954.asp","http://www.nosdeputes.fr/daphna-poznanski-benhamou","http://www.nosdeputes.fr/daphna-poznanski-benhamou/xml"
"AFC Perpignan","",4000,"NC",219,"CRESTA Jacques",66,"Député","","Jacques","Cresta","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608310.asp","http://www.nosdeputes.fr/jacques-cresta","http://www.nosdeputes.fr/jacques-cresta/xml"
"AFDI Bretagne","",1000,"Coopération internationale entre agriculteurs",209,"MOLAC Paul",56,"Député","","Paul","Molac","H","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607619.asp","http://www.nosdeputes.fr/paul-molac","http://www.nosdeputes.fr/paul-molac/xml"
"AFFE - Festival du Film pour l'Enfance","",3000,"Projets d'éducation à l'image à destination des jeunes.",163,"AUROI Danielle",63,"Député","","Danielle","Auroi","F","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608186.asp","http://www.nosdeputes.fr/danielle-auroi","http://www.nosdeputes.fr/danielle-auroi/xml"
"AFICH","",40000,"Organisation du Festival Cinespana",224,"MARTINEL Martine",31,"Député","","Martine","Martinel","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331807.asp","http://www.nosdeputes.fr/martine-martinel","http://www.nosdeputes.fr/martine-martinel/xml"
"Aficio Catalana","",1500,"Organisation du festival des Festibanyes",175,"AYLAGAS Pierre",66,"Député","","Pierre","Aylagas","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608348.asp","http://www.nosdeputes.fr/pierre-aylagas","http://www.nosdeputes.fr/pierre-aylagas/xml"
"AFLO D'Odratzheim","",1000,"Fonctionnement",224,"FURST Laurent",67,"Député","","Laurent","Furst","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266774.asp","http://www.nosdeputes.fr/laurent-furst","http://www.nosdeputes.fr/laurent-furst/xml"
"AFN du Mont-Saxonnex","",1000,"Fonctionnement",169,"SADDIER Martial",74,"Député","","Martial","Saddier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267527.asp","http://www.nosdeputes.fr/martial-saddier","http://www.nosdeputes.fr/martial-saddier/xml"
"AFN Marnaz-Vougy","",1000,"Fonctionnement",169,"SADDIER Martial",74,"Député","","Martial","Saddier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267527.asp","http://www.nosdeputes.fr/martial-saddier","http://www.nosdeputes.fr/martial-saddier/xml"
"AFNOL - Association des Familles du Nord- Ouest de Lille","",1000,"Fonctionnement",106,"DAUBRESSE Marc-Philippe",59,"Député","","Marc-Philippe","Daubresse","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1001.asp","http://www.nosdeputes.fr/marc-philippe-daubresse","http://www.nosdeputes.fr/marc-philippe-daubresse/xml"
"AFPFES","",1000,"Fonctionnement",232,"FENECH Georges",69,"Député","","Georges","Fenech","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267591.asp","http://www.nosdeputes.fr/georges-fenech","http://www.nosdeputes.fr/georges-fenech/xml"
"AFSA FOOT D'ARMENTIERES","",1000,"NC",219,"MOUDENC Jean-Luc",31,"Député","","Jean-Luc","Moudenc","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606299.asp","http://www.nosdeputes.fr/jean-luc-moudenc","http://www.nosdeputes.fr/jean-luc-moudenc/xml"
"AFSNI Haïfa","",5053,"Acquérir de l’équipement médical et technique pour des adultes et enfants handicapés",105,"POZNANSKI-BENHAMOU Daph",999,"Député","","Daphna","Poznanski-Benhamou","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610954.asp","http://www.nosdeputes.fr/daphna-poznanski-benhamou","http://www.nosdeputes.fr/daphna-poznanski-benhamou/xml"
"AFTC","",2000,"Défense des droits moraux et matériels des victimes de traumatismes crâniens",157,"ALAUZET Eric",25,"Député","","Éric","Alauzet","H","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605963.asp","http://www.nosdeputes.fr/eric-alauzet","http://www.nosdeputes.fr/eric-alauzet/xml"
"AGEMLAM - Association Génération musicales de Lambersart","",1000,"NC",219,"DAUBRESSE Marc-Philippe",59,"Député","","Marc-Philippe","Daubresse","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1001.asp","http://www.nosdeputes.fr/marc-philippe-daubresse","http://www.nosdeputes.fr/marc-philippe-daubresse/xml"
"Agence de mobilités du Nord-Isère","",2000,"Fonctionnement",203,"MOYNE-BRESSAND Alain",38,"Député","","Alain","Moyne-Bressand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2250.asp","http://www.nosdeputes.fr/alain-moyne-bressand","http://www.nosdeputes.fr/alain-moyne-bressand/xml"
"Agir au cœur de la Penne","",10000,"Fonctionnement",224,"DEFLESSELLES Bernard",13,"Député","","Bernard","Deflesselles","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1029.asp","http://www.nosdeputes.fr/bernard-deflesselles","http://www.nosdeputes.fr/bernard-deflesselles/xml"
"Agir ensemble","",5000,"Actions familiales et éducatives",177,"DUMAS Françoise",30,"Député","","Françoise","Dumas","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606202.asp","http://www.nosdeputes.fr/francoise-dumas","http://www.nosdeputes.fr/francoise-dumas/xml"
"Agir pour apprendre","",6000,"Visite éducative de l'Andalousie pour de jeunes lycéens",141,"BARTOLONE Claude",93,"Député","","Claude","Bartolone","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/381.asp","http://www.nosdeputes.fr/claude-bartolone","http://www.nosdeputes.fr/claude-bartolone/xml"
"Agir pour l'Environnement","",15000,"Organisation débats sur énergie",217,"Groupe ECOLO",75,"Assemblée nationale","","","","","","","",""
"Agir pour nos Eglises","",1600,"Fonctionnement",224,"BARBIER Frédéric",25,"Député","","Frédéric","Barbier","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642724.asp","http://www.nosdeputes.fr/frederic-barbier","http://www.nosdeputes.fr/frederic-barbier/xml"
"Agir pour Saint Chef","",1000,"fonctionnement",163,"MOYNE-BRESSAND Alain",38,"Député","","Alain","Moyne-Bressand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2250.asp","http://www.nosdeputes.fr/alain-moyne-bressand","http://www.nosdeputes.fr/alain-moyne-bressand/xml"
"Agisse","",1000,"Fonctionnement",134,"MEUNIER Philippe",69,"Député","","Philippe","Meunier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334906.asp","http://www.nosdeputes.fr/philippe-meunier","http://www.nosdeputes.fr/philippe-meunier/xml"
"AGM (Association Gymnique de Montredon)","",2000,"NC",219,"TIAN Dominique",13,"Député","","Dominique","Tian","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2815.asp","http://www.nosdeputes.fr/dominique-tian","http://www.nosdeputes.fr/dominique-tian/xml"
"Agora FM","",2000,"Fonctionnement",313,"GINESY Charles-Ange",6,"Député","","Charles-Ange","Ginesy","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267680.asp","http://www.nosdeputes.fr/charles-ange-ginesy","http://www.nosdeputes.fr/charles-ange-ginesy/xml"
"Agora Justice","",30000,"Fonctionnement",101,"URVOAS Jean-Jacques",29,"Député","","Jean-Jacques","Urvoas","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331594.asp","http://www.nosdeputes.fr/jean-jacques-urvoas","http://www.nosdeputes.fr/jean-jacques-urvoas/xml"
"AGRENABA","",1000,"NC",163,"JACOB Christian",77,"Député","","Christian","Jacob","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1695.asp","http://www.nosdeputes.fr/christian-jacob","http://www.nosdeputes.fr/christian-jacob/xml"
"Agro Bio Périgord","",7000,"fonctionnement",206,"ALLAIN Brigitte",24,"Député","","Brigitte","Allain","F","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605922.asp","http://www.nosdeputes.fr/brigitte-allain","http://www.nosdeputes.fr/brigitte-allain/xml"
"AGV Lourmel","",1000,"NC",219,"GOUJON Philippe",75,"Député","","Philippe","Goujon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1521.asp","http://www.nosdeputes.fr/philippe-goujon","http://www.nosdeputes.fr/philippe-goujon/xml"
"AHPPV","",2000,"Etude et conservation du patrimoine historique de Voiron et environs",224,"BONNETON Michèle",38,"Député","","Michèle","Bonneton","F","ECOLO","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606910.asp","http://www.nosdeputes.fr/michele-bonneton","http://www.nosdeputes.fr/michele-bonneton/xml"
