"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"France Palestine Solidarité","",4000,"Colloque sur la Palestine",209,"BENBASSA Esther",94,"Sénateur","","Esther","Benbassa","F","ECO","http://www.senat.fr/senateur/benbassa_esther11033f.html","http://www.nossenateurs.fr/esther-benbassa","http://www.nossenateurs.fr/esther-benbassa/xml"
"France Palestine Solidarité","",15000,"Développer l'amitié et la solidarité entre les peuples français et palestinien",185,"BILLOUT Michel",77,"Sénateur","","Michel","Billout","H","CRC","http://www.senat.fr/senateur/billout_michel04054g.html","http://www.nossenateurs.fr/michel-billout","http://www.nossenateurs.fr/michel-billout/xml"
"France Palestine Solidarité 49","",3000,"Mission en Palestine et en Israël",185,"BOUCHOUX Corinne",49,"Sénateur","","Corinne","Bouchoux","F","ECO","http://www.senat.fr/senateur/bouchoux_corinne11029k.html","http://www.nossenateurs.fr/corinne-bouchoux","http://www.nossenateurs.fr/corinne-bouchoux/xml"
"France Palestine Solidarité Albertville","",2500,"Un bus scolaire pour la vallée du Jourdain",209,"VAIRETTO André",73,"Sénateur","","André","Vairetto","H","SOC","http://www.senat.fr/senateur/vairetto_andre12038d.html","http://www.nossenateurs.fr/andre-vairetto","http://www.nossenateurs.fr/andre-vairetto/xml"
"Franch Australian Preschool","",20000,"Remplacement d'un serveur et de système informatique",185,"COINTAT Christian",999,"Sénateur","","Christian","Cointat","H","UMP","http://www.senat.fr/senateur/cointat_christian01063u.html","http://www.nossenateurs.fr/christian-cointat","http://www.nossenateurs.fr/christian-cointat/xml"
"Fraternité des prisons","",5000,"Amélioration des conditions de vie des malades dans les dortoirs",185,"YUNG Richard",999,"Sénateur","","Richard","Yung","H","SOC","http://www.senat.fr/senateur/yung_richard04034c.html","http://www.nossenateurs.fr/richard-yung","http://www.nossenateurs.fr/richard-yung/xml"
"French School de Raleigh","",5000,"Aide au fonctionnement",185,"DUVERNOIS Louis",999,"Sénateur","","Louis","Duvernois","H","UMP","http://www.senat.fr/senateur/duvernois_louis01041n.html","http://www.nossenateurs.fr/louis-duvernois","http://www.nossenateurs.fr/louis-duvernois/xml"
"Friendship du Bangladesh","",30000,"Construction d'une clinique satellite",209,"GARRIAUD-MAYLAM Joëlle",999,"Sénateur","","Joëlle","Garriaud-Maylam","F","UMP","http://www.senat.fr/senateur/garriaud_maylam_joelle04035d.html","http://www.nossenateurs.fr/joelle-garriaud-maylam","http://www.nossenateurs.fr/joelle-garriaud-maylam/xml"
"Fundacion Casa Rafael","",5000,"Aide aux enfants en très grande difficulté",209,"CANTEGRIT Jean-Pierre",999,"Sénateur","","Jean-Pierre","Cantegrit","H","UMP","http://www.senat.fr/senateur/cantegrit_jean_pierre77002u.html","http://www.nossenateurs.fr/jean-pierre-cantegrit","http://www.nossenateurs.fr/jean-pierre-cantegrit/xml"
"GAINDAINTARRAK","",1000,"NC",163,"LASSERRE Jean-Jacques",64,"Sénateur","","Jean-Jacques","Lasserre","H","UDI","http://www.senat.fr/senateur/lasserre_jean_jacques11111c.html","http://www.nossenateurs.fr/jean-jacques-lasserre","http://www.nossenateurs.fr/jean-jacques-lasserre/xml"
"Garches est à vous (sur dotation 10 000 €)","",5000,"NC",217,"GATTOLIN André",92,"Sénateur","","André","Gattolin","H","ECO","http://www.senat.fr/senateur/gattolin_andre11083r.html","http://www.nossenateurs.fr/andre-gattolin","http://www.nossenateurs.fr/andre-gattolin/xml"
"Gaspare – Saint-Divy","",1000,"Projet de centrale au Gaz",174,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"Génépi","",10000,"NC",163,"ARCHIMBAUD Aline",93,"Sénateur","","Aline","Archimbaud","F","ECO","http://www.senat.fr/senateur/archimbaud_aline11055m.html","http://www.nossenateurs.fr/aline-archimbaud","http://www.nossenateurs.fr/aline-archimbaud/xml"
"Génération 50","",1000,"NC",157,"VERGOZ Michel",974,"Sénateur","","Michel","Vergoz","H","SOC","http://www.senat.fr/senateur/vergoz_michel11025f.html","http://www.nossenateurs.fr/michel-vergoz","http://www.nossenateurs.fr/michel-vergoz/xml"
"Gens de la Soupe","",2000,"Subvention fonctionnement",224,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
"Gisti","",10000,"Élaboration d'une publication",303,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"Gospel Hearts","",3000,"Subvention fonctionnement",131,"GATTOLIN André",92,"Sénateur","","André","Gattolin","H","ECO","http://www.senat.fr/senateur/gattolin_andre11083r.html","http://www.nossenateurs.fr/andre-gattolin","http://www.nossenateurs.fr/andre-gattolin/xml"
"Grand Quevilly Football Club","",10000,"NC",219,"MASSION Marc",76,"Sénateur","","Marc","Massion","H","SOC","http://www.senat.fr/senateur/massion_marc95003x.html","http://www.nossenateurs.fr/marc-massion","http://www.nossenateurs.fr/marc-massion/xml"
"Green Lotus - CREDA","",14000,"Développement durable en Birmanie",209,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"Green Lotus - CREDA","",20000,"Appui aux activités",209,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"Grenelle Félix Faure","",8000,"Subvention fonctionnement",175,"CHARON Pierre",75,"Sénateur","","Pierre","Charon","H","UMP","http://www.senat.fr/senateur/charon_pierre11080n.html","http://www.nossenateurs.fr/pierre-charon","http://www.nossenateurs.fr/pierre-charon/xml"
"Groupe Choral Et Suseia","",3000,"Subvention fonctionnement",131,"CHATILLON Alain",31,"Sénateur","","Alain","Chatillon","H","UMP","http://www.senat.fr/senateur/chatillon_alain08028w.html","http://www.nossenateurs.fr/alain-chatillon","http://www.nossenateurs.fr/alain-chatillon/xml"
"Groupe scolaire Fénelon Saint-Marie","",10000,"Subvention fonctionnement",175,"DOMINATI Philippe",75,"Sénateur","","Philippe","Dominati","H","UMP","http://www.senat.fr/senateur/dominati_philippe04071h.html","http://www.nossenateurs.fr/philippe-dominati","http://www.nossenateurs.fr/philippe-dominati/xml"
"Habitants Emploi Proximité","",2500,"Habitants Emploi Proximité",106,"FAVIER Christian",94,"Sénateur","","Christian","Favier","H","CRC","http://www.senat.fr/senateur/favier_christian11034g.html","http://www.nossenateurs.fr/christian-favier","http://www.nossenateurs.fr/christian-favier/xml"
"Haïti Partenaires France Europe - HPFE","",10000,"Reconstruction maraîchère et d'irrigation à Haïti",209,"CANTEGRIT Jean-Pierre",999,"Sénateur","","Jean-Pierre","Cantegrit","H","UMP","http://www.senat.fr/senateur/cantegrit_jean_pierre77002u.html","http://www.nossenateurs.fr/jean-pierre-cantegrit","http://www.nossenateurs.fr/jean-pierre-cantegrit/xml"
"Halage","",10000,"NC",304,"ARCHIMBAUD Aline",93,"Sénateur","","Aline","Archimbaud","F","ECO","http://www.senat.fr/senateur/archimbaud_aline11055m.html","http://www.nossenateurs.fr/aline-archimbaud","http://www.nossenateurs.fr/aline-archimbaud/xml"
"HALLUIN 3R","",10000,"Fonctionnement",181,"BLANDIN Marie-Christine",59,"Sénateur","","Marie-Christine","Blandin","F","ECO","http://www.senat.fr/senateur/blandin_marie_christine01044r.html","http://www.nossenateurs.fr/marie-christine-blandin","http://www.nossenateurs.fr/marie-christine-blandin/xml"
"Handball club nangissien","",5000,"NC",219,"BILLOUT Michel",77,"Sénateur","","Michel","Billout","H","CRC","http://www.senat.fr/senateur/billout_michel04054g.html","http://www.nossenateurs.fr/michel-billout","http://www.nossenateurs.fr/michel-billout/xml"
"Handball Jeunes de Sainte-Rose","",1000,"NC",219,"VERGOZ Michel",974,"Sénateur","","Michel","Vergoz","H","SOC","http://www.senat.fr/senateur/vergoz_michel11025f.html","http://www.nossenateurs.fr/michel-vergoz","http://www.nossenateurs.fr/michel-vergoz/xml"
"Harmonie de Gonneville","",1500,"Subvention fonctionnement",224,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"Harmonie de Mende","",3000,"Subvention fonctionnement",224,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
"HAUT COMITE FRANCAIS POUR LA DEFENSE CIVILE (HCFDC)","",30000,"Fonctionnement",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"Hôpital Notre-Dame de la Paix des sœurs antonines","",20000,"Laboratoire - Banque de sang",209,"CANTEGRIT Jean-Pierre",999,"Sénateur","","Jean-Pierre","Cantegrit","H","UMP","http://www.senat.fr/senateur/cantegrit_jean_pierre77002u.html","http://www.nossenateurs.fr/jean-pierre-cantegrit","http://www.nossenateurs.fr/jean-pierre-cantegrit/xml"
"Human Kosmoz Company","",5000,"NC",304,"DESESSARD Jean",75,"Sénateur","","Jean","Desessard","H","ECO","http://www.senat.fr/senateur/desessard_jean04067m.html","http://www.nossenateurs.fr/jean-desessard","http://www.nossenateurs.fr/jean-desessard/xml"
"Humanity in Action France","",2500,"Humanity in Action France",106,"FAVIER Christian",94,"Sénateur","","Christian","Favier","H","CRC","http://www.senat.fr/senateur/favier_christian11034g.html","http://www.nossenateurs.fr/christian-favier","http://www.nossenateurs.fr/christian-favier/xml"
"ICM-INSTITUT DU CERVEAU ET DE LA MOELLE EPINIEIRE","",15000,"Serveur pour Plate-forme modèles animaux",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"IMAD IBN ZIATEN Pour la Jeunesse et Paix","",1500,"IMAD IBN ZIATEN Pour la Jeunesse et Paix",106,"FOUCAUD Thierry",76,"Sénateur","","Thierry","Foucaud","H","CRC","http://www.senat.fr/senateur/foucaud_thierry98053w.html","http://www.nossenateurs.fr/thierry-foucaud","http://www.nossenateurs.fr/thierry-foucaud/xml"
"INFLUENSCENES","",5000,"NC",163,"BENBASSA Esther",94,"Sénateur","","Esther","Benbassa","F","ECO","http://www.senat.fr/senateur/benbassa_esther11033f.html","http://www.nossenateurs.fr/esther-benbassa","http://www.nossenateurs.fr/esther-benbassa/xml"
"Initiatives France-Hongrie","",15000,"Développement des initiatives du réseau des collectivités territoriales françaises et hongroises",185,"BILLOUT Michel",77,"Sénateur","","Michel","Billout","H","CRC","http://www.senat.fr/senateur/billout_michel04054g.html","http://www.nossenateurs.fr/michel-billout","http://www.nossenateurs.fr/michel-billout/xml"
"Instiitut Français de Lonfres","",20000,"Appui aux activités",209,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"Institut de Pédagogie curative de Chatou","",15000,"NC",157,"GOURNAC Alain",78,"Sénateur","","Alain","Gournac","H","UMP","http://www.senat.fr/senateur/gournac_alain95035g.html","http://www.nossenateurs.fr/alain-gournac","http://www.nossenateurs.fr/alain-gournac/xml"
"Institut de Recherche et d'Etudes sur la Méditerranée et le Moyen-Orient","",7500,"Appui aux activités",185,"DEMESSINE Michelle",59,"Sénateur","","Michelle","Demessine","F","CRC","http://www.senat.fr/senateur/demessine_michelle92018s.html","http://www.nossenateurs.fr/michelle-demessine","http://www.nossenateurs.fr/michelle-demessine/xml"
"INSTITUT DE RECHERCHES ECONOMIQUES ET SOCIALES (IRES)","",30000,"Participation au financement de la réception du 30ème anniversaire de l'IRES.",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"INSTITUT DES HAUTES ETUDES SUR LA JUSTICE","",10000,"Evaluer l'impact de l'introduction de technologies de l'information et de la communication dans les systèmes judiciaires, notamment en matière de droits fondamentaux.",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"Institut des relations internationales et stratégiques (IRIS)","",20000,"Réalisation séminaire ""La république à l'épreuve de l'Islam""",150,"KHIARI Bariza",75,"Sénateur","","Bariza","Khiari","F","SOC","http://www.senat.fr/senateur/khiari_bariza04077p.html","http://www.nossenateurs.fr/bariza-khiari","http://www.nossenateurs.fr/bariza-khiari/xml"
"Institut français de Pointe Noire","",5000,"Appui aux activités",151,"ANGO ELA Kalliopi",999,"Sénateur","","Kalliopi","Ango Ela","F","ECO","http://www.senat.fr/senateur/ango_ela_kalliopi12040w.html","http://www.nossenateurs.fr/kalliopi-ango-ela","http://www.nossenateurs.fr/kalliopi-ango-ela/xml"
"Institut Français de Yaoundé","",9450,"Travaux de sécurité",185,"ANGO ELA Kalliopi",999,"Sénateur","","Kalliopi","Ango Ela","F","ECO","http://www.senat.fr/senateur/ango_ela_kalliopi12040w.html","http://www.nossenateurs.fr/kalliopi-ango-ela","http://www.nossenateurs.fr/kalliopi-ango-ela/xml"
"Institut français de Yaoundé","",10396,"Travaux de sécurité",185,"LECONTE Jean-Yves",999,"Sénateur","","Jean-Yves","Leconte","H","SOC","http://www.senat.fr/senateur/leconte_jean_yves11026g.html","http://www.nossenateurs.fr/jean-yves-leconte","http://www.nossenateurs.fr/jean-yves-leconte/xml"
"Institut François Mitterrand","",20000,"Fonctionnement",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"INSTITUT INTERNATIONAL DES DROITS DE L'HOMME","",15000,"Fonctionnement",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"Institut Raoni","",10000,"Fonctionnement",209,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"Institut St Benoit Patron de l'europe","",2000,"Promouvoir la mémoire de Robert Schuman",105,"KELLER Fabienne",67,"Sénateur","","Fabienne","Keller","F","UMP","http://www.senat.fr/senateur/keller_fabienne04061f.html","http://www.nossenateurs.fr/fabienne-keller","http://www.nossenateurs.fr/fabienne-keller/xml"
"Institution Joséphine Guillon","",5000,"NC",157,"BERTHOU Jacques",1,"Sénateur","","Jacques","Berthou","H","SOC","http://www.senat.fr/senateur/berthou_jacques08059e.html","http://www.nossenateurs.fr/jacques-berthou","http://www.nossenateurs.fr/jacques-berthou/xml"
"IREMMO (INSTITUT DE RECHERCHE ET D'ÉTUDES MEDITERRANÉEE et MOYEN ORIENT)","",10000,"Projet d'équipement web",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"ISCH Charter School","",3000,"Appui aux activités",185,"DUVERNOIS Louis",999,"Sénateur","","Louis","Duvernois","H","UMP","http://www.senat.fr/senateur/duvernois_louis01041n.html","http://www.nossenateurs.fr/louis-duvernois","http://www.nossenateurs.fr/louis-duvernois/xml"
"Jack Line","",3000,"Subvention fonctionnement",131,"BOUCHOUX Corinne",49,"Sénateur","","Corinne","Bouchoux","F","ECO","http://www.senat.fr/senateur/bouchoux_corinne11029k.html","http://www.nossenateurs.fr/corinne-bouchoux","http://www.nossenateurs.fr/corinne-bouchoux/xml"
"JALMALV","",2000,"NC",157,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"Jardiniers de France Lozère","",300,"NC",157,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
"Jets d'Encre","",4000,"Subvention fonctionnement",224,"BLANDIN Marie-Christine",59,"Sénateur","","Marie-Christine","Blandin","F","ECO","http://www.senat.fr/senateur/blandin_marie_christine01044r.html","http://www.nossenateurs.fr/marie-christine-blandin","http://www.nossenateurs.fr/marie-christine-blandin/xml"
"Jour de Lectures","",1000,"Subvention fonctionnement",224,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"Judo club Oissel","",2000,"NC",219,"FOUCAUD Thierry",76,"Sénateur","","Thierry","Foucaud","H","CRC","http://www.senat.fr/senateur/foucaud_thierry98053w.html","http://www.nossenateurs.fr/thierry-foucaud","http://www.nossenateurs.fr/thierry-foucaud/xml"
"L’Astragale","",10000,"Laboratoire d’expérimentation sociale et environnementale",174,"DESESSARD Jean",75,"Sénateur","","Jean","Desessard","H","ECO","http://www.senat.fr/senateur/desessard_jean04067m.html","http://www.nossenateurs.fr/jean-desessard","http://www.nossenateurs.fr/jean-desessard/xml"
"La Cimade","",2300,"Protection des droits humains des migrants",185,"LEPAGE Claudine",999,"Sénateur","","Claudine","Lepage","F","SOC","http://www.senat.fr/senateur/lepage_claudine08017t.html","http://www.nossenateurs.fr/claudine-lepage","http://www.nossenateurs.fr/claudine-lepage/xml"
"La Cimade","",5000,"Extension de l'activité du groupe local",303,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"La Cimade","",15000,"Création d'une délégation régionale",303,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
