"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"ANGOVILLE-AU-PLAIN",50,600,"La restauration des vitraux et des bancs de l'église",122,"GATIGNOL Claude",50,"Député",2005,"Claude","Gatignol","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/1432.asp","http://2007-2012.nosdeputes.fr/claude-gatignol","http://2007-2012.nosdeputes.fr/claude-gatignol/xml"
"ANJOUTEY",90,14362,"L'aménagement du coeur de village",122,"ZUMKELLER Michel",90,"Député",2010,"Michel","Zumkeller","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267330.asp","http://www.nosdeputes.fr/michel-zumkeller","http://www.nosdeputes.fr/michel-zumkeller/xml"
"ANNAY-SOUS-LENS",62,2700,"L'aménagement d'un poste de pêche accessible aux personnes à mobilité réduite, l'acquisition d'une table forestière accessible aux fauteuils roulants et la pose de plots d'éveil dans les salles communales",122,"DELCOURT Guy",62,"Député",2011,"Guy","Delcourt","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267923.asp","http://www.nosdeputes.fr/guy-delcourt","http://www.nosdeputes.fr/guy-delcourt/xml"
"ANNECY",74,11808,"L'aménagement de passages piétons, avenue Gambetta",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY",74,27614,"La réfection de l'éclairage du parc des sports",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY",74,28000,"L'aménagement d'un nouveau cheminement piétonnier, avenue de Thônes",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY",74,37786,"L'aménagement du square de la Victoire de Stalingrad",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY-LE-VIEUX",74,9847,"Des travaux de revêtement bitumineux (programme 2012)",122,"ACCOYER Bernard",74,"Député",2012,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY-LE-VIEUX",74,11919,"La mise en accessibilité des bâtiments et des espaces publics (programme 2012)",122,"ACCOYER Bernard",74,"Député",2012,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY-LE-VIEUX",74,15074,"Les travaux préparatoires et de viabilité connexes à la construction de la structure petite enfance et à l'aménagement d'un relais d'assistantes maternelles au ""Petit Brogny""",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY-LE-VIEUX",74,40000,"La réhabilitation de la cantine du groupe scolaire des Pommaries",122,"ACCOYER Bernard",74,"Député",2012,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY-LE-VIEUX",74,70572,"L'extension de la gendarmerie et l'aménagement de logements",122,"ACCOYER Bernard",74,"Député",2010,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNECY-LE-VIEUX",74,80000,"La couverture de courts de tennis du complexe sportif d'Albigny",122,"ACCOYER Bernard",74,"Député",2012,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"ANNESSE-ET-BEAULIEU",24,3000,"La restauration des façades des églises",122,"DEGUILHEM Pascal",24,"Député",2012,"Pascal","Deguilhem","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1032.asp","http://www.nosdeputes.fr/pascal-deguilhem","http://www.nosdeputes.fr/pascal-deguilhem/xml"
"ANNET-SUR-MARNE",77,24500,"La réfection et l'aménagement d'un trottoir, allée de Louche",122,"ALBARELLO Yves",77,"Député",2010,"Yves","Albarello","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/243.asp","http://www.nosdeputes.fr/yves-albarello","http://www.nosdeputes.fr/yves-albarello/xml"
"ANNEVILLE-LA-PRAIRIE",52,4000,"La mise aux normes du réseau d'eau potable",122,"CORNUT-GENTILLE François",52,"Député",2011,"François","Cornut-Gentille","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/923.asp","http://www.nosdeputes.fr/francois-cornut-gentille","http://www.nosdeputes.fr/francois-cornut-gentille/xml"
"ANNEYRON",26,1385,"L'extension du gymnase",122,"THORAVAL Marie-Hélène",26,"Député",2012,"Marie-Hélène","Thoraval","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/341466.asp","http://2007-2012.nosdeputes.fr/marie-helene-thoraval","http://2007-2012.nosdeputes.fr/marie-helene-thoraval/xml"
"ANSAUVILLERS",60,4802,"La restructuration du cimetière et l'édification d'un columbarium",122,"DASSAULT Olivier",60,"Député",2009,"Olivier","Dassault","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/998.asp","http://www.nosdeputes.fr/olivier-dassault","http://www.nosdeputes.fr/olivier-dassault/xml"
"ANTEZANT-LA-CHAPELLE",17,5000,"La construction d'un atelier municipal et d'un local associatif et l'aménagement d'un espace paysager",122,"QUERE Catherine",17,"Député",2011,"Catherine","Quéré","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331014.asp","http://www.nosdeputes.fr/catherine-quere","http://www.nosdeputes.fr/catherine-quere/xml"
"ANTIBES",6,32186,"La restauration de la terrasse du bastion Saint- André",122,"LEONETTI Jean",6,"Député",2009,"Jean","Leonetti","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1946.asp","http://www.nosdeputes.fr/jean-leonetti","http://www.nosdeputes.fr/jean-leonetti/xml"
"ANTIBES",6,69232,"L'aménagement du parc de loisirs des Semboules",122,"LEONETTI Jean",6,"Député",2011,"Jean","Leonetti","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1946.asp","http://www.nosdeputes.fr/jean-leonetti","http://www.nosdeputes.fr/jean-leonetti/xml"
"ANTIBES",6,198282,"L'aménagement du chemin des Terriers (1ère tranche)",122,"LEONETTI Jean",6,"Député",2011,"Jean","Leonetti","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1946.asp","http://www.nosdeputes.fr/jean-leonetti","http://www.nosdeputes.fr/jean-leonetti/xml"
"ANTIBES",6,200000,"L'aménagement du chemin des Terriers (2ème tranche)",122,"LEONETTI Jean",6,"Député",2011,"Jean","Leonetti","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1946.asp","http://www.nosdeputes.fr/jean-leonetti","http://www.nosdeputes.fr/jean-leonetti/xml"
"ANTIBES-JUAN-LES-PINS",6,129741,"L'aménagement d'un théâtre et d'une salle associative",122,"LEONETTI Jean",6,"Député",2010,"Jean","Leonetti","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1946.asp","http://www.nosdeputes.fr/jean-leonetti","http://www.nosdeputes.fr/jean-leonetti/xml"
"ANTILLY",57,1598,"L'acquisition d'un cinémomètre",122,"ZIMMERMANN Marie-Jo",57,"Député",2009,"Marie-Jo","Zimmermann","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2971.asp","http://www.nosdeputes.fr/marie-jo-zimmermann","http://www.nosdeputes.fr/marie-jo-zimmermann/xml"
"ANTRENAS",48,2200,"Le renforcement du réseau d'adduction d'eau potable",122,"MOREL-A-L'HUISSIER Pierre",48,"Député",2006,"Pierre","Morel-A-L'Huissier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266788.asp","http://www.nosdeputes.fr/pierre-morel-a-l-huissier","http://www.nosdeputes.fr/pierre-morel-a-l-huissier/xml"
"ANZEME",23,9000,"L'aménagement des abords de la salle polyvalente",122,"VERGNIER Michel",23,"Député",2012,"Michel","Vergnier","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2895.asp","http://www.nosdeputes.fr/michel-vergnier","http://www.nosdeputes.fr/michel-vergnier/xml"
"APPILLY",60,2907,"L'acquisition de matériel d'entretien pour les espace verts",122,"GONNOT François-Michel",60,"Député",2011,"François-Michel","Gonnot","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/1514.asp","http://2007-2012.nosdeputes.fr/francois-michel-gonnot","http://2007-2012.nosdeputes.fr/francois-michel-gonnot/xml"
"APREMONT-SUR-ALLIER",18,426,"La réfection de l'éclairage public",122,"COSYNS Louis",18,"Député",2012,"Louis","Cosyns","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267641.asp","http://2007-2012.nosdeputes.fr/louis-cosyns","http://2007-2012.nosdeputes.fr/louis-cosyns/xml"
"APREMONT-SUR-ALLIER",18,927,"Une étude de zonage d'assainissement",122,"COSYNS Louis",18,"Député",2012,"Louis","Cosyns","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267641.asp","http://2007-2012.nosdeputes.fr/louis-cosyns","http://2007-2012.nosdeputes.fr/louis-cosyns/xml"
"ARACHES-LA-FRASSE",74,5000,"La rénovation des sanitaires de l'ancienne école de La Frasse",122,"SADDIER Martial",74,"Député",2012,"Martial","Saddier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267527.asp","http://www.nosdeputes.fr/martial-saddier","http://www.nosdeputes.fr/martial-saddier/xml"
"ARAGNOUET",65,4443,"Le raccordement du centre de vacances OELM au réseau d'assainissement collectif",122,"FORGUES Pierre",65,"Député",2009,"Pierre","Forgues","H","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/1326.asp","http://2007-2012.nosdeputes.fr/pierre-forgues","http://2007-2012.nosdeputes.fr/pierre-forgues/xml"
"ARBIGNY-SOUS-VARENNES",52,3718,"Le transfert du secrétariat de la mairie, au rez-de- chaussée du bâtiment mairie",122,"DELONG Sophie",52,"Député",2011,"Sophie","Delong","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267166.asp","http://2007-2012.nosdeputes.fr/sophie-delong","http://2007-2012.nosdeputes.fr/sophie-delong/xml"
"ARBOIS",39,2961,"La mise en accessibilité des caves de l'Hôtel de Ville",122,"SERMIER Jean-Marie",39,"Député",2012,"Jean-Marie","Sermier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267204.asp","http://www.nosdeputes.fr/jean-marie-sermier","http://www.nosdeputes.fr/jean-marie-sermier/xml"
"ARBOIS",39,9441,"La réfection de la rue Chauvin",122,"SERMIER Jean-Marie",39,"Député",2012,"Jean-Marie","Sermier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267204.asp","http://www.nosdeputes.fr/jean-marie-sermier","http://www.nosdeputes.fr/jean-marie-sermier/xml"
"ARBUS",64,4000,"L'aménagement de chemins piétonniers en liaisons douces",122,"LIGNIERES-CASSOU Martine",64,"Député",2010,"Martine","Lignières-Cassou","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1979.asp","http://www.nosdeputes.fr/martine-lignieres-cassou","http://www.nosdeputes.fr/martine-lignieres-cassou/xml"
"ARBUS",64,4180,"L'acquisition de matériel de désherbage",122,"LIGNIERES-CASSOU Martine",64,"Député",2011,"Martine","Lignières-Cassou","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1979.asp","http://www.nosdeputes.fr/martine-lignieres-cassou","http://www.nosdeputes.fr/martine-lignieres-cassou/xml"
"ARCES-SUR-GIRONDE",17,9986,"L'aménagement du carrefour de La Croix",122,"BEAULIEU Jean-Claude",17,"Député",2006,"Jean-Claude","Beaulieu","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/418.asp","http://2007-2012.nosdeputes.fr/jean-claude-beaulieu","http://2007-2012.nosdeputes.fr/jean-claude-beaulieu/xml"
"ARCHAMPS",74,25000,"La rénovation, l'extension et la mise en accessibilité de la mairie",122,"BIRRAUX Claude",74,"Député",2010,"Claude","Birraux","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/525.asp","http://2007-2012.nosdeputes.fr/claude-birraux","http://2007-2012.nosdeputes.fr/claude-birraux/xml"
"ARCHAMPS",74,31591,"La construction et l'équipement d'une auberge communale",122,"BIRRAUX Claude",74,"Député",2011,"Claude","Birraux","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/525.asp","http://2007-2012.nosdeputes.fr/claude-birraux","http://2007-2012.nosdeputes.fr/claude-birraux/xml"
"ARCON",25,2758,"L'acquisition de divers équipements pour l'accueil péri et extra-scolaire",122,"GENEVARD Annie",25,"Député",2012,"Annie","Genevard","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605991.asp","http://www.nosdeputes.fr/annie-genevard","http://www.nosdeputes.fr/annie-genevard/xml"
"ARCON",42,5000,"L'aménagement de la voie communale n° 101",122,"NICOLIN Yves",42,"Député",2012,"Yves","Nicolin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2277.asp","http://www.nosdeputes.fr/yves-nicolin","http://www.nosdeputes.fr/yves-nicolin/xml"
"ARCONVILLE",10,4562,"La réfection de la voirie, rues du Maréchal Leclerc et du Monument",122,"DHUICQ Nicolas",10,"Député",2011,"Nicolas","Dhuicq","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267178.asp","http://www.nosdeputes.fr/nicolas-dhuicq","http://www.nosdeputes.fr/nicolas-dhuicq/xml"
"ARCUEIL",94,14031,"L'extension de la crèche multi-accueil Marie- Claude Vaillant Couturier",122,"LE BOUILLONNEC Jean-Yves",94,"Député",2012,"Jean-Yves","Le Bouillonnec","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267835.asp","http://www.nosdeputes.fr/jean-yves-le-bouillonnec","http://www.nosdeputes.fr/jean-yves-le-bouillonnec/xml"
"ARCY-SUR-CURE",89,8285,"La restauration de la chapelle du Beugnon (2ème tranche)",122,"ROLLAND Jean-Marie",89,"Député",2011,"Jean-Marie","Rolland","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267570.asp","http://2007-2012.nosdeputes.fr/jean-marie-rolland","http://2007-2012.nosdeputes.fr/jean-marie-rolland/xml"
"ARDENGOST",65,9000,"L'installation d'une réserve incendie",122,"FORGUES Pierre",65,"Député",2011,"Pierre","Forgues","H","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/1326.asp","http://2007-2012.nosdeputes.fr/pierre-forgues","http://2007-2012.nosdeputes.fr/pierre-forgues/xml"
"AREGNO","2B",4930,"La restauration des portes de l'église paroissiale",122,"BERTRAND Xavier",2,"Député",2011,"Xavier","Bertrand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267080.asp","http://www.nosdeputes.fr/xavier-bertrand","http://www.nosdeputes.fr/xavier-bertrand/xml"
"ARESSY",64,9990,"La réfection des chemins du Bois et du Lanot",122,"BAYROU François",64,"Député",2012,"François","Bayrou","H","NI","http://www.assemblee-nationale.fr/13/tribun/fiches_id/410.asp","http://2007-2012.nosdeputes.fr/francois-bayrou","http://2007-2012.nosdeputes.fr/francois-bayrou/xml"
"ARGELOS",64,9325,"L'extension du groupe scolaire",122,"HABIB David",64,"Député",2010,"David","Habib","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1592.asp","http://www.nosdeputes.fr/david-habib","http://www.nosdeputes.fr/david-habib/xml"
"ARGENTIERES",77,5957,"La restauration et la conservation des fresques de l'église",122,"GEOFFROY Guy",77,"Député",2012,"Guy","Geoffroy","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267813.asp","http://www.nosdeputes.fr/guy-geoffroy","http://www.nosdeputes.fr/guy-geoffroy/xml"
"ARLES",13,9478,"L'aménagement d'une salle à usage multiple au sein de la résidence Adoma, quartier de La Roquette",122,"VAUZELLE Michel",13,"Député",2012,"Michel","Vauzelle","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2883.asp","http://www.nosdeputes.fr/michel-vauzelle","http://www.nosdeputes.fr/michel-vauzelle/xml"
"ARMOY",74,8000,"La réhabilitation de l'aile est du bâtiment communal du chef-lieu",122,"FRANCINA Marc",74,"Député",2011,"Marc","Francina","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267532.asp","http://www.nosdeputes.fr/marc-francina","http://www.nosdeputes.fr/marc-francina/xml"
"ARNAC-POMPADOUR",19,5000,"L'extension et la rénovation de l'école élémentaire (1ère tranche)",122,"HOLLANDE François",19,"Député",2011,"François","Hollande","H","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/1654.asp","http://2007-2012.nosdeputes.fr/francois-hollande","http://2007-2012.nosdeputes.fr/francois-hollande/xml"
"AROFFE",88,1184,"La démolition de ruines et l'aménagement d'une entrée du village et d'un espace public",122,"GAULTIER Jean-Jacques",88,"Député",2011,"Jean-Jacques","Gaultier","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267324.asp","http://2007-2012.nosdeputes.fr/jean-jacques-gaultier","http://2007-2012.nosdeputes.fr/jean-jacques-gaultier/xml"
"ARPENANS",70,487,"La réalisation de l'étude d'un schéma directeur d'assainissement et de zonage",122,"VILLAUME Jean-Michel",70,"Député",2009,"Jean-Michel","Villaumé","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334951.asp","http://www.nosdeputes.fr/jean-michel-villaume","http://www.nosdeputes.fr/jean-michel-villaume/xml"
"ARPHEUILLES-SAINT-PRIEST",3,4833,"L'aménagement des abords de la mairie",122,"LESTERLIN Bernard",3,"Député",2012,"Bernard","Lesterlin","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330130.asp","http://www.nosdeputes.fr/bernard-lesterlin","http://www.nosdeputes.fr/bernard-lesterlin/xml"
"ARQUES",62,3988,"L'acquisition de tableaux blancs interactifs pour les écoles",122,"LEFAIT Michel",62,"Député",2011,"Michel","Lefait","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1911.asp","http://www.nosdeputes.fr/michel-lefait","http://www.nosdeputes.fr/michel-lefait/xml"
